in_https,nu_imsi,nu_imei,nu_telefono,no_servidor,no_referer,no_user_agent,no_url,ca_vol_up,ca_vol_dw,it_evento,it_fin_evento,no_ip,nu_puerto,co_estado_http,co_razon
0,-5924880362494500400,-2247597311904555066,-4535551292576113116,ib.adnxs.com,http://elpais.com/tag/corrupcion/a,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-J500FN Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.3 Chrome/38.0.2125.102 Mobile Safari/537.36",http://ib.adnxs.com/jpt?callback=pbjs.handleAnCB&callback_uid=14abd696cd&psa=0&id=8569665&size=300x250&promo_sizes=300x600&referre,2818,4909,2017-01-05T18:37:37.050+01:00,2017-01-05T18:37:37.250+01:00,TELJXLxX4fzmyBjljE3+5SjFhLOXwKf7cUGANhQbuow=,80,200,0
0,-8168313125436217142,8554386208923565417,-4535551292576113116,pxctl.prisacom.com,http://internacional.elpais.com/internacional/2017/06/04/actualidad/1496528743_411470.html,"Mozilla/5.0 (Linux; Android 6.0; LG-H815 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/38.0.2125.102 Mobile Safari/537.36",http://pxctl.prisacom.com/pxlctl2.gif?r=2&m=1&s=f33e95e4c0206e6b,776,542,2017-01-05T18:36:41.990+01:00,2017-01-05T18:36:42.020+01:00,/MDO/ZUKwDAJYb8BfFYhsklfAQX8Wir/J88DYNToF/A=,80,302,0
0,4131660032737292696,8872140714628261348,-4535551292576113116,ib.adnxs.com,http://littlecoffeefox.com/2017/05/27/10-bullet-journal-hacks/,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Mobile/14F89 [Pinterest/iOS]","http://ib.adnxs.com/jpt?callback=pbjs.handleAnCB&callback_uid=1891ce24d2f4aa1&psa=0&id=8808807&size=120x240&promo_sizes=125x125,18",972,2611,2017-01-05T18:41:02.270+01:00,2017-01-05T18:41:02.520+01:00,GQvVwnbL6ot5qoQGtFeCrGQakGGDIVwKCncG3ALOcZE=,80,200,32
0,3854844277160422495,-1410216301511374985,-4535551292576113116,cdn.krxd.net,http://www.elmundo.es/,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-G531F Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.3 Chrome/38.0.2125.102 Mobile Safari/537.36",http://cdn.krxd.net/userdata/get?pub=6f203876-f112-4782-8263-0942281024af&callback=Krux.ns.unidad.kxjsonp_userdata,841,941,2017-01-05T18:40:50.510+01:00,2017-01-05T18:40:50.740+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,32
0,-4520789056519069109,-1895027134613085965,-4535551292576113116,www.diezminutos.es,http://m.facebook.com/,"Mozilla/5.0 (Linux; Android 6.0.1; Aquaris M5 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/126.0.0.23.77;]",http://www.diezminutos.es/famosos-corazon/famosos-espanoles/news/g10648/la-aventura-mas-extrema-y-romantica-de-elsa-pataky,3239,38234,2017-01-05T18:40:28.120+01:00,2017-01-05T18:40:28.410+01:00,FhligP7/HDoLofxURkeMsjpudv+l9VSPGB8Tq6lNXgA=,80,301,0
0,1384561237556676235,5707074362828933555,4804605827870352825,217.146.13.54,NULL,Mozilla/4.0 (compatible; MSIE 6.0; DynGate),http://217.146.13.54/dout.aspx?s=15122581&p=10000996&client=DynGate,775,675,2017-01-05T18:39:47.490+01:00,2017-01-05T18:39:46.170+01:00,7PZWyMWEcmS+BAFHw3U3TG6f+HAX1or1qmil1dqdu7o=,80,200,71
0,-7671663761154826165,-2624820256100471327,-4535551292576113116,as01.epimg.net,http://motor.as.com/motor/formula_1.html?omnil=src-sab,"Mozilla/5.0 (Linux; Android 4.4.2; SM-G900F Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.83 Mobile Safari/537.36",http://as01.epimg.net/motor/imagenes/2017/05/30/formula_1/1496129364_465981_1496129448_portada_normal_recorte1.jpg,9116,242550,2017-01-05T18:44:41.140+01:00,2017-01-05T18:44:41.830+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,32
0,-4635192748453968150,-4457310388044149796,-4535551292576113116,kiaenzona.com,http://www.acb.com/,"Mozilla/5.0 (Linux; Android 7.0; SM-G935F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://kiaenzona.com/categoria/acbcom/,5200,92142,2017-01-05T18:41:26.610+01:00,2017-01-05T18:41:27.420+01:00,fsU52Y8RWn4jtHI6UkDbh28H4avqAHC8lvE6Q6EEQHc=,80,200,0
0,7861693307580386736,8839066555632312642,-4535551292576113116,elarcondenatalia.es,https://www.google.es/,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G920F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://elarcondenatalia.es/wp-content/uploads/2016/09/Canovas3-225x300.jpg,1457,23237,2017-01-05T18:41:29.350+01:00,2017-01-05T18:41:29.830+01:00,wLcCQU5NhWWXVxYkH9j4pfg8EmG3PX48r0+2ZFxhr2Y=,80,200,0
0,-4255198584268513127,-6530651173653450121,-4535551292576113116,init.ess.apple.com,NULL,"server-bag [iPhone OS,10.3.2,14F89,iPhone6,2]",http://init.ess.apple.com/WebObjects/VCInit.woa/wa/getBag?ix=4,764,7862,2017-01-05T18:41:31.540+01:00,2017-01-05T18:41:31.560+01:00,psN8TSUucHyl5bPqAo/f0GdP12lx3ooRtiH0iCqIlYA=,80,200,32
0,-7804430141591105047,5356939236194707895,-4535551292576113116,gspe21.ls.apple.com,NULL,assetsd (unknown version) CFNetwork/811.5.4 Darwin/16.6.0,http://gspe21.ls.apple.com/config/revgeo-version-11.plist,563,764,2017-01-05T18:41:31.880+01:00,2017-01-05T18:41:31.940+01:00,03lEPZxOuZXKJe48gfLlvA3OjjpJf6nv5Fnn4yhgWZk=,80,200,32
0,-7789750339595159635,539165711154029106,-4535551292576113116,intranet.juanjimenez.com,NULL,"Mozilla/5.0 (Linux; Android 5.1.1; SM-J500FN Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://intranet.juanjimenez.com:9040/,8686,10305,2017-01-05T18:41:33.910+01:00,2017-01-05T18:41:34.870+01:00,dQ3fBIe6VBoEyFHCfGMAH8a/umzjM7upND/P9SNuBEw=,9040,302,0
0,-5674514003455352621,4478677153275350121,4445041272631989658,mrecomienda.movistar.es,NULL,Dalvik/1.6.0 (Linux; U; Android 4.3; GT-I9300 Build/JSS15J),http://mrecomienda.movistar.es:10070/Producer/rest/events/prod,80165,13642,2017-01-05T18:44:08.130+01:00,2017-01-05T18:44:05.950+01:00,eoS/riAIh8SW84InJytB/Oj4fJluM2ep/8Ezk29tCb0=,8080,503,71
0,7136762906556627102,-5868517498776395520,-7427045038646470033,d2qmdcga8xwxzj.cloudfront.net,NULL,"Mozilla/5.0 (Linux; Android 5.1.1; LG-K420 Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36",http://d2qmdcga8xwxzj.cloudfront.net/cdn/adlist/3b84e7cdaf2e476c84fc872039d2029b/109/3,559,643,2017-01-05T18:43:59.490+01:00,2017-01-05T18:43:59.410+01:00,fX65V/fuoDQ6v7D9i3GJoM/T68/BB/6gFkRvVs8/w8w=,80,200,71
0,7771014891211001925,-680886639666618019,6785728352275965343,217.127.207.209,http://217.127.207.209/BAS2/pemp/Sales/order.asp,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",http://217.127.207.209/BAS2/pemp/Sales/signature.asp,13504,351243,2017-01-05T18:01:07.450+01:00,2017-01-05T18:00:44.380+01:00,LDPewko+vKMrkLAG/4/oeta7f5nQJRbBb5cFAsOT3jE=,80,200,71
0,6824143185290797980,-3818970983608541279,1143518434884353117,www.google.com,NULL,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",http://www.google.com/,970,1344,2017-01-05T17:59:56.250+01:00,2017-01-05T17:59:53.390+01:00,W+GnxPASUm2LZUECwvyutK/NS7seqQL+VIpTM0tU7n0=,80,302,71
0,8705278628174963912,3815414126416335700,-2784344570684855373,es.web.img1.acsta.net,http://www.sensacine.com/series/serie-10585/video-19412951/,"Mozilla/5.0 (Linux; Android 6.0.1; HUAWEI RIO-L01 Build/HuaweiRIO-L01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://es.web.img1.acsta.net/commons/empty.gif,3621,20309,2017-01-05T18:01:33.550+01:00,2017-01-05T18:01:39.160+01:00,CUw2UMln4EkLBaWTyFE1Ai6AWPnYak3yRD/ydO4Mz0M=,80,200,0
0,5993835180410988482,4927126345500128807,-4535551292576113116,ssl.ligatus.com,http://m.publico.es/iframes/ads/ligatus_footer.html,"Mozilla/5.0 (Linux; Android 6.0.1; Aquaris X5 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.124 Mobile Safari/537.36",http://ssl.ligatus.com/rms/rend?id=46441&ua=-934236540&pgw=338&pgo=p&s=0,659,759,2017-01-05T18:03:44.880+01:00,2017-01-05T18:03:44.990+01:00,CPnFNCkvqoIjvWa5ZErvSGRm1OVhzoPe9nRTIGk1gag=,80,200,0
0,-3779193436883651940,7819149064003950022,-2276318294380165017,ads.mopub.com,http://ads.mopub.com/,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G928F Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36",http://ads.mopub.com/m/ad?v=6&id=3fecd5620e774b548802f14087432545&nv=4.11.0&dn=samsung%2CSM-G928F%2Czenltexx&bundle=com.digitalche,8418,11075,2017-01-05T18:00:47.720+01:00,2017-01-05T18:00:26.240+01:00,NULL,80,200,71
0,-1062508534832201798,7502590299017361500,-3153995035898429026,generalconfigapi-darki.rhcloud.com,NULL,Apache-HttpClient/UNAVAILABLE (java 1.4),http://generalconfigapi-darki.rhcloud.com/REST/1/anuncios/obtenerAnuncios/es.darki.miplanilla/ES,564,478,2017-01-05T18:01:31.270+01:00,2017-01-05T18:01:31.040+01:00,tvEVqBy+H4FNedVN6Kl7aiuW0rdekvkKR0mUv4VNwO8=,80,200,71
0,-4798751043017818881,-909922432039844755,-4535551292576113116,e00-marca.uecdn.es,http://www.marca.com/,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Mobile Safari/537.36",http://e00-marca.uecdn.es/assets/multimedia/imagenes/2017/06/05/14966745556886_140x79.jpg,2784,19903,2017-01-05T18:02:17.000+01:00,2017-01-05T18:02:24.080+01:00,lgN018n5Whqo2u441aXGkLit947mgoCkCoutyBf+xmM=,80,200,0
0,-2163360808879689184,2848677904585252929,-4535551292576113116,bling2.midasplayer.com,NULL,33;1.91.5_android_LIVE;1;0,http://bling2.midasplayer.com/pim/5d57f915-bc2d-473d-aa07-02fb94e20771.jpg,6019,118163,2017-01-05T18:03:26.920+01:00,2017-01-05T18:03:27.080+01:00,RXM4ASvcithiCn+k2CfD7tgoHKvLXApvFfcH5jiETXQ=,80,200,32
0,5420445344779492801,-4059753503793000018,2117936248339130627,www.google.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0.1; HUAWEI RIO-L01 Build/HuaweiRIO-L01),http://www.google.com/,391,665,2017-01-05T18:06:02.860+01:00,2017-01-05T18:06:02.900+01:00,8ubbdUwtQDUPom2qB4NV+ttCRc3CnwvC2N1KgVpGhMs=,80,302,0
0,1536594428205547665,-8410244512786482341,-6987686607234716983,helpgrid1.ksmobile.com,NULL,NULL,http://helpgrid1.ksmobile.com/c/,520,598,2017-01-05T18:06:02.310+01:00,2017-01-05T18:06:03.130+01:00,CqVmKrRe6fAJnf8BauxD6Kl0xwBOjrSba/deBaHegKI=,80,200,0
0,4498401328659497981,-290282787387798465,-4535551292576113116,c.fqtag.com,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1",http://c.fqtag.com/tag/implement-r.js?org=tH4C4EXU8ebrUb4uxUve&p=NORDICADX214&a=2119&cmp=1821&rd=http%3A%2F%2Foliviahageus.se&rt=d,1234,862,2017-01-05T18:09:26.140+01:00,2017-01-05T18:09:27.400+01:00,EwrJEFaIQ/nZpZhkTPkWM0I5DgWFZL8xj0rDaiNaX/s=,80,204,32
0,-4468938028279106150,3755931112256620495,-4535551292576113116,www.francetvinfo.fr,http://france3-regions.francetvinfo.fr/occitanie/gard/nimes/etrange-decouverte-sapeurs-pompiers-du-gard-1267239.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",http://www.francetvinfo.fr/skin/www/img/lgo/logo.svg,837,2826,2017-01-05T18:16:52.970+01:00,2017-01-05T18:16:53.020+01:00,bcwOTaeV4BhbLr0QlG1L4jylgKKgUHyUUHvTpv4uRkM=,80,200,32
0,2920523302027796325,7584709720191789678,-4535551292576113116,ads.mopub.com,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; SM-N910F Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36",http://ads.mopub.com/m/ad?v=6&id=434dfa74d04543fd81f0a5bc4df0d0c4&nv=4.9.0&dn=samsung%2CSM-N910F%2Ctrltexx&bundle=eu.livesport.Fla,1494,971,2017-01-05T18:16:47.490+01:00,2017-01-05T18:16:53.310+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,0
0,-4828758695937303599,3393382182072806872,-4535551292576113116,pixel.rubiconproject.com,http://pixel.mathtag.com/sync/iframe?mt_uuid=8a955737-083a-4300-8439-5802286de26d&no_iframe=1,"Mozilla/5.0 (Linux; Android 5.0.2; LG-D620 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://pixel.rubiconproject.com/tap.php?v=4222&nid=1512&put=8a955737-083a-4300-8439-5802286de26d,1727,1222,2017-01-05T18:13:25.340+01:00,2017-01-05T18:13:25.390+01:00,2bQKV0RE5l8Uw1PR9sW3KWRURbz57CAJZ0WCGM6+SwQ=,80,200,0
0,-3001656371565177502,-5956638546053016856,2635157402738484461,images.outbrain.com,http://www.lecturas.com/actualidad/nagore-abandona-plato-sandra-barneda-puede-ocultar-preocupacion_26839,"Mozilla/5.0 (Linux; Android 5.1; LG-X220 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.132 Mobile Safari/537.36",http://images.outbrain.com/Imaginarium/api/uuid/5decbcae0293f445db8d5a99a05c3a7839eeadc118cf7749d0de06ddb65b6387/300/153/2.0,7712,84018,2017-01-05T18:17:47.120+01:00,2017-01-05T18:17:46.680+01:00,G+2CK9sXfLna2uWmavk3f7G8ffbPo6ZnD1EpJ7bcTi4=,80,200,71
0,-4377464991120094350,-5332209632250959614,-4535551292576113116,init-p01st.push.apple.com,NULL,"iPhone6,2/10.3.2 (14F89)",http://init-p01st.push.apple.com/bag,717,5924,2017-01-05T18:18:30.960+01:00,2017-01-05T18:18:30.970+01:00,zhLLiASZ2AtJQoM1ovBgYAfimKaKBrxvsi254/tRMCU=,80,200,32
0,-6689307116299098490,-6223053721420624234,5686834151087504739,api.mobojoy.baidu.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1; 5022D Build/LMY47I),http://api.mobojoy.baidu.com/strategy/api/v1/rule/get?p=com.adslib.mobovee&hp=com.dianxinos.dxbs&l=06e298ac92c301027067eea9a540dff,1364,1244,2017-01-05T18:18:01.890+01:00,2017-01-05T18:18:01.220+01:00,s7Mq1ImOfh4OSrKDWAtQ1X316nXkNiJEUH0573/uQSU=,80,200,71
0,-921002744234178010,332484783396847241,-4535551292576113116,dis.eu.criteo.com,http://es.privalia.com/productos/hogar,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1",http://dis.eu.criteo.com/dis/dis.aspx?p=9798&cb=5751032478&ref=https%3A%2F%2Fwww.google.es%2F&sc_r=375x667&sc_d=32,839,743,2017-01-05T18:16:30.560+01:00,2017-01-05T18:16:30.650+01:00,3Oso1ol1GQnVIw/RE755KBOOz7uwx6agsswf8qdcRgc=,80,200,32
0,8099767426374187699,-8275115460105355130,-8001141468767455384,loc.map.baidu.com,NULL,Apache-HttpClient/UNAVAILABLE (java 1.4),http://loc.map.baidu.com/sdk.php,777,3602,2017-01-05T18:18:28.670+01:00,2017-01-05T18:18:24.470+01:00,NULL,8080,200,71
0,-4015401736406336126,4235287380345969853,-4535551292576113116,gspe19.ls.apple.com,NULL,com.apple.Maps,http://gspe19.ls.apple.com/tile.vf?flags=3&style=20&size=2&scale=0&v=11087681&z=13&x=3778&y=3425&lang=es&checksum=1&sid=0477459699,912,315,2017-01-05T18:15:45.860+01:00,2017-01-05T18:15:45.960+01:00,vOXn5GRO2k5t1r0AN3acvj4WngV+lOCjBOeWgIOSoyg=,80,200,32
0,2914446954560545184,-5552226458561827172,1607525624452706698,api.cloudmobi.net,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1; CUBOT_NOTE_S Build/LMY47I),http://api.cloudmobi.net/api/v2/template/get?slot_id=1525&update_time=1496633468000,2278,840,2017-01-05T18:21:01.430+01:00,2017-01-05T18:20:59.970+01:00,Q/xwjqDbnTTMMpcpSMZbVNfAgj9jQOm8Tt0xXT7K0Lc=,80,200,71
0,-3052213584017398724,-5308760947909002295,4423380425927630340,www.licensing-lely.com,NULL,Mozilla/4.0 (compatible; MSIE 6.0; MS Web Services Client Protocol 4.0.30319.42000),http://www.licensing-lely.com/webServices/LicensingWS.asmx,1949,770,2017-01-05T18:21:02.610+01:00,2017-01-05T18:21:02.240+01:00,dvEg/6Qfw0YkwXzLK7aIqb+r1hbHY0PM/RZzRpxmvSw=,80,100,71
0,-6240075544224358703,5050054374664676894,-8236923663972405905,alog.umeng.com,NULL,Dalvik/1.6.0 (Linux; U; Android 4.3; GT-I9300 Build/JSS15J),http://alog.umeng.com/app_logs,3786,32010,2017-01-05T18:21:51.760+01:00,2017-01-05T18:21:08.520+01:00,0P0imxOt48sOj0mC5LNK0vi+uZ+1tZTM/0EOfN3QAko=,8080,200,71
0,-2773301363152126919,3244314245278127328,-3169493251473201219,p.crm4d.com,http://cstatic.weborama.fr/iframe/external_all.html,"Mozilla/5.0 (Linux; U; Android 4.2.2; es-es; GT-P5100 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",http://p.crm4d.com/sync/weborama.js?r=0.27928099734708667,1881,2453,2017-01-05T18:21:46.330+01:00,2017-01-05T18:21:45.650+01:00,kFp93utaB9R3vo4ohHtx0lMvcvZ+kG3ZQJVMJ1hZjnI=,8080,200,71
0,-7436012428542362190,7012749817959304587,5166619975254695157,connectivitycheck.gstatic.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0.1; Aquaris X5 Build/MMB29M),http://connectivitycheck.gstatic.com/generate_204,459,281,2017-01-05T18:24:03.510+01:00,2017-01-05T18:24:03.450+01:00,q+5abxxoPxjhlXkI+GHyuR4UsxCK3l9qfv+Bcmc+FrQ=,80,204,71
0,-7260659159976822703,-9175858187122689054,-4535551292576113116,i.eurosport.fr,NULL,EurosportNewsNotificationService/1 CFNetwork/811.5.4 Darwin/16.6.0,http://i.eurosport.fr/2017/06/05/2099940-43994010-2560-1440.jpg?w=750,1416,34119,2017-01-05T18:16:54.380+01:00,2017-01-05T18:16:54.470+01:00,FyQdoAGGqqjW2hv3Gy+zVYpgO4ViC+LmUfGa8xO97oM=,80,200,32
0,-2938295850761296260,-2975314605029690944,-4535551292576113116,ps.eyeota.net,http://www.pequerecetas.com/receta/rape-rebozado/,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900F Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://ps.eyeota.net/match?uid=a45f96b1-35a6-11e6-874e-005056a2677b&bid=6bnoi0v,4647,2828,2017-01-05T18:21:45.850+01:00,2017-01-05T18:21:50.850+01:00,K3gD9ohQ72hUpmzFRqM37ubRhentCSbVw9X2iwS+nvg=,80,200,0
0,-10089982204839715,746840395569380511,-4535551292576113116,e00-elmundo.uecdn.es,http://www.elmundo.es/,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G901F Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://e00-elmundo.uecdn.es/assets/v7/css/core-portada-elmundo-mobile.css,6157,116921,2017-01-05T18:21:54.000+01:00,2017-01-05T18:21:54.930+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,32
0,8969294117039133037,191767469204730068,-4535551292576113116,cdn.laredoute.com,http://m.laredoute.es/pplp/100/157878/cat-201?omniturecode=AFF00083274ES&kard=1&zanpid=2306845442539160576,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",http://cdn.laredoute.com/products/250by250/7/d/7/7d7ab721556c255d73a4a0c47e1ec40b.jpg,7676,106385,2017-01-05T18:21:24.590+01:00,2017-01-05T18:21:25.710+01:00,ADda/0R3HSM79SeJZR+qe7/Pf76+IOoSGAO8ooMwfvc=,80,200,32
0,132632464107136869,6952977019216791213,-4535551292576113116,platform.twitter.com,http://www.defensacentral.com/real_madrid/1496615238-roncero-le-regalo-a-soria-el-kit-del-talisman,"Mozilla/5.0 (Linux; Android 7.0; SM-G925F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 [FBIA/FB4A;FBAV/121.0.0.20.69;]",http://platform.twitter.com/widgets.js,3090,46091,2017-01-05T18:21:35.200+01:00,2017-01-05T18:21:36.230+01:00,6iL4JQEwnoqRGa8uFBIKa6QRLotn3qdE1I7XrAe42Cc=,80,200,0
0,-6012599895152666358,2529583442612791861,-4535551292576113116,img-s-msn-com.akamaized.net,http://www.msn.com/es-es/viajes/noticias/las-mejores-playas-para-ver-el-atardecer/ar-BBBQFAx?li=BBplW3f&ocid=mailsignout,"Mozilla/5.0 (Linux; Android 6.0.1; Aquaris M5 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://img-s-msn-com.akamaized.net/tenant/amp/entityid/BBBQONU.img?h=200&w=300&m=6&q=60&o=f&l=f,842,6637,2017-01-05T17:57:03.950+01:00,2017-01-05T17:57:03.990+01:00,CTx5hIQr02EdY+TZHpFz44/ZcKYmrB/Uf/6UtO5HHL4=,80,200,0
0,1481446716733137468,-8090955317888170578,3409325442076304571,static.noticiasdenavarra.com,https://www.google.es/,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F5089a Safari/602.1",http://static.noticiasdenavarra.com/images/2016/06/12/import_12193963_11.jpg,3164,32142,2017-01-05T17:54:36.270+01:00,2017-01-05T17:54:34.190+01:00,NULL,80,200,71
0,-106260749195209856,8022139160709351736,2393859534023076777,image2.pubmatic.com,http://www.semana.es/galeria/asi-ha-evolucionado-el-estilo-de-paula-echevarria/,"Mozilla/5.0 (Linux; Android 4.4.2; SM-G355HN Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",http://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI3MzkmdGw9MTU3NjgwMA==&piggybackCookie=640425947232417145&r=,5050,268,2017-01-05T17:55:19.500+01:00,2017-01-05T17:55:19.250+01:00,ljmail+wgRVrFAR/vz8OsHfj0u5KND3YGL5u/qOkpwE=,8080,0,71
0,3860366526098945481,1054709039119924034,-5758295206926020081,gestionflotas.grupocarino.com,NULL,Apache-HttpClient/UNAVAILABLE (java 1.4),http://gestionflotas.grupocarino.com/api/mobile/obtenerPlanificacionAgrupadaCamion?id=902&Usuario=0561&Entorno=Real&icc=8934077700,2651,2693,2017-01-05T17:56:46.320+01:00,2017-01-05T17:56:44.240+01:00,asxfe7TQwNHN690zzIkqMVVVo4k/TftYaCxnFMf6/bk=,80,200,71
0,3986014272880915738,-8940077946705110942,-7077412925679250276,init-p01st.push.apple.com,NULL,"iPhone5,3/10.3.2 (14F89)",http://init-p01st.push.apple.com/bag,717,7797,2017-01-05T17:58:45.370+01:00,2017-01-05T17:58:45.350+01:00,RxnK3vJD7AggAWwBf9q0CSzYvNeRHREvYgyTCJBeLHc=,80,200,71
0,-725746873505684555,8755382590786657439,288351206288833451,connectivitycheck.gstatic.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; XT1068 Build/MPB24.65-34-3),http://connectivitycheck.gstatic.com/generate_204,408,112,2017-01-05T17:57:23.100+01:00,2017-01-05T17:57:23.060+01:00,uS7O2upSAzUbG0hwO8v51ut8/X+OF63wblmp2qg4YXI=,80,0,71
0,6564484044559647720,-7550656662527971492,-4535551292576113116,b.scorecardresearch.com,http://ccaa.elpais.com/ccaa/2017/06/04/catalunya/1496582502_623233.html,Mozilla/5.0 (Android 5.0.2; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,http://b.scorecardresearch.com/p?C1=1&C2=17198971&C5=01,1265,1240,2017-01-05T17:58:21.640+01:00,2017-01-05T17:58:21.760+01:00,IZjfeaaPe7c5+aCWgy8JHklXuH+hcero9qzgFS6roAI=,80,302,32
0,-7037784048939596071,-2301392850081875372,-4535551292576113116,cdn.navdmp.com,http://ccaa.elpais.com/ccaa/2017/06/04/catalunya/1496582502_623233.html,"Mozilla/5.0 (Linux; Android 6.0.1; Aquaris U Plus Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://cdn.navdmp.com/req?v=7&upd=1&id=77f69a3ea4e28d481a96b9e6709|2&acc=45087&ref=http%3A//elpais.com/&tit=El%20%u2018chemsex%u20,877,365,2017-01-05T17:58:49.160+01:00,2017-01-05T17:58:49.490+01:00,copN5v2+i9vXO9JO4M+giypNLDXaq+4F9Nvej6Ixpp4=,80,200,0
